Date,Time,Event,Path src,Path Dst,Archive,isDirectory
2025-03-25,20:57:19,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\b5553058-4f77-4190-a01a-8c3ce3efb96d.tmp,,b5553058-4f77-4190-a01a-8c3ce3efb96d.tmp,False
2025-03-25,20:57:19,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\b5553058-4f77-4190-a01a-8c3ce3efb96d.tmp,,b5553058-4f77-4190-a01a-8c3ce3efb96d.tmp,False
2025-03-25,20:57:19,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network,,Network,True
2025-03-25,20:57:19,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Network Persistent State~RF242ef75.TMP,,Network Persistent State~RF242ef75.TMP,False
2025-03-25,20:57:19,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network,,Network,True
2025-03-25,20:57:20,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Network Persistent State~RF242ef75.TMP,,Network Persistent State~RF242ef75.TMP,False
2025-03-25,20:57:20,MOVED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Network Persistent State,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Network Persistent State~RF242ef75.TMP,Network Persistent State,False
2025-03-25,20:57:20,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network,,Network,True
2025-03-25,20:57:20,MOVED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\b5553058-4f77-4190-a01a-8c3ce3efb96d.tmp,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Network Persistent State,b5553058-4f77-4190-a01a-8c3ce3efb96d.tmp,False
2025-03-25,20:57:20,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network,,Network,True
2025-03-25,20:57:20,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Network Persistent State,,Network Persistent State,False
2025-03-25,20:57:20,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Network Persistent State~RF242ef75.TMP,,Network Persistent State~RF242ef75.TMP,False
2025-03-25,20:57:20,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network,,Network,True
2025-03-25,20:57:38,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82,,2df9069d7cb23d9d41b404ae7a71bd82,True
2025-03-25,20:57:38,CREATED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,20:57:38,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,20:57:38,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb,,state.vscdb,False
2025-03-25,20:57:38,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,20:57:39,DELETED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,20:57:39,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82,,2df9069d7cb23d9d41b404ae7a71bd82,True
2025-03-25,20:58:08,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies-journal,,Cookies-journal,False
2025-03-25,20:58:08,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies,,Cookies,False
2025-03-25,20:58:08,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies-journal,,Cookies-journal,False
2025-03-25,20:58:08,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,20:58:08,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager,,QuotaManager,False
2025-03-25,20:58:08,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,20:58:38,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,20:58:38,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,20:58:38,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager,,QuotaManager,False
2025-03-25,20:58:38,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,20:58:38,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\006668.log,,006668.log,False
2025-03-25,20:58:38,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb,,leveldb,True
2025-03-25,20:58:38,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\006668.log,,006668.log,False
2025-03-25,20:58:38,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\006666.log,,006666.log,False
2025-03-25,20:58:38,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\006669.ldb,,006669.ldb,False
2025-03-25,20:58:38,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb,,leveldb,True
2025-03-25,20:58:39,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\006669.ldb,,006669.ldb,False
2025-03-25,20:58:39,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\MANIFEST-003397,,MANIFEST-003397,False
2025-03-25,20:58:39,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\006666.log,,006666.log,False
2025-03-25,20:58:39,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\006668.log,,006668.log,False
2025-03-25,20:58:39,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb,,leveldb,True
2025-03-25,20:58:39,CREATED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,20:58:39,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,20:58:39,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb,,state.vscdb,False
2025-03-25,20:58:39,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,20:58:40,DELETED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,20:59:14,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,20:59:14,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,20:59:14,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager,,QuotaManager,False
2025-03-25,20:59:15,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,20:59:56,MODIFIED,C:\Windows\System32\config\DEFAULT.LOG2,,DEFAULT.LOG2,False
2025-03-25,21:00:14,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage,,globalStorage,True
2025-03-25,21:00:14,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82,,2df9069d7cb23d9d41b404ae7a71bd82,True
2025-03-25,21:00:14,CREATED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:14,CREATED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:14,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage,,globalStorage,True
2025-03-25,21:00:14,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:15,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:15,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:15,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:15,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb,,state.vscdb,False
2025-03-25,21:00:15,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb,,state.vscdb,False
2025-03-25,21:00:15,DELETED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:15,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:15,DELETED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:15,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82,,2df9069d7cb23d9d41b404ae7a71bd82,True
2025-03-25,21:00:15,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage,,globalStorage,True
2025-03-25,21:00:22,CREATED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:22,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:22,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb,,state.vscdb,False
2025-03-25,21:00:22,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:23,DELETED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:00:24,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\4f9aff2c-7e8a-448d-9b85-3876d5e33f37.tmp,,4f9aff2c-7e8a-448d-9b85-3876d5e33f37.tmp,False
2025-03-25,21:00:24,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\4f9aff2c-7e8a-448d-9b85-3876d5e33f37.tmp,,4f9aff2c-7e8a-448d-9b85-3876d5e33f37.tmp,False
2025-03-25,21:00:24,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:24,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF245c067.TMP,,Preferences~RF245c067.TMP,False
2025-03-25,21:00:24,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\4f9aff2c-7e8a-448d-9b85-3876d5e33f37.tmp,,4f9aff2c-7e8a-448d-9b85-3876d5e33f37.tmp,False
2025-03-25,21:00:24,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:24,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF245c067.TMP,,Preferences~RF245c067.TMP,False
2025-03-25,21:00:24,MOVED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF245c067.TMP,Preferences,False
2025-03-25,21:00:24,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:24,MOVED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\4f9aff2c-7e8a-448d-9b85-3876d5e33f37.tmp,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,4f9aff2c-7e8a-448d-9b85-3876d5e33f37.tmp,False
2025-03-25,21:00:24,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:24,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,,Preferences,False
2025-03-25,21:00:24,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF245c067.TMP,,Preferences~RF245c067.TMP,False
2025-03-25,21:00:24,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:40,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\a86eaa46-1d83-439f-b2a5-0326729adad7.tmp,,a86eaa46-1d83-439f-b2a5-0326729adad7.tmp,False
2025-03-25,21:00:40,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\a86eaa46-1d83-439f-b2a5-0326729adad7.tmp,,a86eaa46-1d83-439f-b2a5-0326729adad7.tmp,False
2025-03-25,21:00:40,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:40,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF245fdde.TMP,,Preferences~RF245fdde.TMP,False
2025-03-25,21:00:40,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:40,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF245fdde.TMP,,Preferences~RF245fdde.TMP,False
2025-03-25,21:00:40,MOVED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF245fdde.TMP,Preferences,False
2025-03-25,21:00:40,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:40,MOVED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\a86eaa46-1d83-439f-b2a5-0326729adad7.tmp,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,a86eaa46-1d83-439f-b2a5-0326729adad7.tmp,False
2025-03-25,21:00:40,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:40,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,,Preferences,False
2025-03-25,21:00:40,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF245fdde.TMP,,Preferences~RF245fdde.TMP,False
2025-03-25,21:00:40,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:00:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies-journal,,Cookies-journal,False
2025-03-25,21:00:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies,,Cookies,False
2025-03-25,21:00:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies-journal,,Cookies-journal,False
2025-03-25,21:00:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,21:00:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager,,QuotaManager,False
2025-03-25,21:00:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,21:00:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal,,Reporting and NEL-journal,False
2025-03-25,21:00:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL,,Reporting and NEL,False
2025-03-25,21:00:53,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal,,Reporting and NEL-journal,False
2025-03-25,21:01:22,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,21:01:22,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,21:01:22,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager,,QuotaManager,False
2025-03-25,21:01:23,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\WebStorage\QuotaManager-journal,,QuotaManager-journal,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82,,2df9069d7cb23d9d41b404ae7a71bd82,True
2025-03-25,21:01:47,CREATED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,CREATED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82,,2df9069d7cb23d9d41b404ae7a71bd82,True
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb,,state.vscdb,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb,,state.vscdb,False
2025-03-25,21:01:47,DELETED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,DELETED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:47,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82,,2df9069d7cb23d9d41b404ae7a71bd82,True
2025-03-25,21:01:52,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal,,Reporting and NEL-journal,False
2025-03-25,21:01:53,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal,,Reporting and NEL-journal,False
2025-03-25,21:01:53,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL,,Reporting and NEL,False
2025-03-25,21:01:53,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal,,Reporting and NEL-journal,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage,,globalStorage,True
2025-03-25,21:01:56,CREATED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,CREATED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage,,globalStorage,True
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb,,state.vscdb,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb,,state.vscdb,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,DELETED,C:\Users\arman\AppData\Roaming\Code\User\workspaceStorage\2df9069d7cb23d9d41b404ae7a71bd82\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,DELETED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage\state.vscdb-journal,,state.vscdb-journal,False
2025-03-25,21:01:56,MODIFIED,C:\Users\arman\AppData\Roaming\Code\User\globalStorage,,globalStorage,True
2025-03-25,21:01:57,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\b4cb36eb-e3d3-4edb-960e-f57b8badc3f7.tmp,,b4cb36eb-e3d3-4edb-960e-f57b8badc3f7.tmp,False
2025-03-25,21:01:57,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\b4cb36eb-e3d3-4edb-960e-f57b8badc3f7.tmp,,b4cb36eb-e3d3-4edb-960e-f57b8badc3f7.tmp,False
2025-03-25,21:01:57,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:01:57,CREATED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF2472910.TMP,,Preferences~RF2472910.TMP,False
2025-03-25,21:01:57,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:01:57,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF2472910.TMP,,Preferences~RF2472910.TMP,False
2025-03-25,21:01:57,MOVED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF2472910.TMP,Preferences,False
2025-03-25,21:01:57,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:01:57,MOVED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\b4cb36eb-e3d3-4edb-960e-f57b8badc3f7.tmp,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,b4cb36eb-e3d3-4edb-960e-f57b8badc3f7.tmp,False
2025-03-25,21:01:57,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:01:57,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences,,Preferences,False
2025-03-25,21:01:57,DELETED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF2472910.TMP,,Preferences~RF2472910.TMP,False
2025-03-25,21:01:57,MODIFIED,C:\Users\arman\AppData\Local\Google\Chrome\User Data\Default,,Default,True
2025-03-25,21:02:00,CREATED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv.tmp,,dptf.dv.tmp,False
2025-03-25,21:02:00,MODIFIED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv.tmp,,dptf.dv.tmp,False
2025-03-25,21:02:00,MODIFIED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv,,dv,True
2025-03-25,21:02:00,MOVED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv.tmp,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv.temp,dptf.dv.tmp,False
2025-03-25,21:02:00,MODIFIED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv,,dv,True
2025-03-25,21:02:01,DELETED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv,,dptf.dv,False
2025-03-25,21:02:01,MODIFIED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv,,dv,True
2025-03-25,21:02:01,MOVED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv.temp,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv,dptf.dv.temp,False
2025-03-25,21:02:01,MODIFIED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv,,dv,True
2025-03-25,21:02:01,MODIFIED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv,,dptf.dv,False
2025-03-25,21:02:01,CREATED,C:\Windows\System32\drivers\DriverData\Intel\DPTF\dv\dptf.dv.tmp,,dptf.dv.tmp,False
